,timestamp,shard,load
4380,442.65,79,0.427
4381,445.005,63,4.635
4382,445.02,74,6.511
4383,445.025,8,8.493
4384,445.04,71,0.766
4385,445.045,55,8.521
4386,445.06,29,3.978
4387,445.07,39,4.467
4388,445.07,24,2.906
4389,445.07,36,5.621
4390,445.075,32,2.881
4391,445.075,83,3.536
4392,445.09,43,4.759
4393,445.095,37,3.532
4394,445.105,71,4.487
4395,445.11,70,2.854
4396,445.12,61,2.031
4397,445.125,66,9.146
4398,445.125,40,4.414
4399,445.145,24,6.041
4400,445.15,40,5.394
4401,445.155,40,2.558
4402,445.17,10,1.672
4403,445.175,55,3.441
4404,445.18,45,11.15
4405,445.18,97,1.463
4406,445.18,41,1.304
4407,445.205,9,3.251
4408,445.21,48,7.026
4409,445.225,96,2.278
4410,445.245,84,13.984
4411,445.26,73,1.214
4412,445.34,93,5.011
4413,445.355,95,4.13
4414,445.37,13,3.762
4415,445.42,49,7.447
4416,445.445,28,3.742
4417,445.51,70,5.604
4418,445.53,29,2.511
4419,445.55,57,6.919
4420,445.56,91,4.743
4421,445.575,77,2.605
4422,445.585,3,3.631
4423,445.605,40,1.733
4424,445.655,67,3.858
4425,445.66,88,3.473
4426,445.725,88,3.389
4427,445.76,24,0.708
4428,445.78,30,2.653
4429,445.795,60,2.562
4430,445.795,11,2.787
4431,445.825,6,4.571
4432,445.845,37,12.246
4433,445.88,23,1.566
4434,445.99,63,2.376
4435,446.015,77,1.815
4436,446.035,14,3.401
4437,446.095,2,0.46
4438,446.255,70,4.415
4439,446.265,82,7.373
4440,446.57,66,2.495
4441,446.59,48,8.807
4442,446.73,35,2.104
4443,450.06,2,10.055
4444,450.14,5,2.614
4445,450.15,85,11.366
4446,450.175,2,10.11
4447,450.18,26,10.467
4448,450.19,24,11.183
4449,450.23,36,8.283
4450,450.235,78,4.904
4451,450.245,10,1.528
4452,450.255,50,4.936
4453,450.26,7,4.517
4454,450.265,89,2.123
4455,450.275,17,0.788
4456,450.325,66,1.484
4457,450.355,39,4.601
4458,450.39,5,0.445
4459,450.455,91,10.991
4460,450.46,78,5.807
4461,450.475,31,12.654
4462,450.51,55,1.056
4463,450.53,70,5.447
4464,450.535,27,5.566
4465,450.575,39,4.57
4466,450.62,49,1.314
4467,450.665,78,1.119
4468,450.705,26,1.552
4469,450.715,82,3.497
4470,450.75,100,3.027
4471,450.755,60,2.619
4472,450.765,53,1.579
4473,450.89,72,2.275
4474,450.895,46,3.261
4475,450.93,60,7.21
4476,451.025,35,0.912
4477,451.07,9,0.701
4478,451.085,24,4.05
4479,451.115,80,9.466
4480,451.49,91,0.998
4481,451.64,39,2.272
4482,451.825,29,0.362
4483,451.84,62,2.424
4484,455.005,80,2.975
4485,455.01,48,4.531
4486,455.015,77,3.715
4487,455.015,17,7.016
4488,455.015,47,3.29
4489,455.025,30,14.771
4490,455.04,33,1.917
4491,455.055,55,1.758
4492,455.055,19,4.353
4493,455.065,4,3.015
4494,455.07,39,5.401
4495,455.125,62,0.774
4496,455.14,32,7.352
4497,455.175,46,6.434
4498,455.185,30,3.007
4499,455.23,96,2.144
4500,455.32,80,1.198
4501,455.35,72,2.128
4502,455.365,34,11.666
4503,455.385,92,2.881
4504,455.44,67,7.455
4505,455.46,40,4.758
4506,455.48,25,4.602
4507,455.555,7,9.266
4508,455.595,48,6.709
4509,455.6,60,3.24
4510,455.665,32,5.801
4511,455.675,11,5.15
4512,455.73,15,5.29
4513,455.75,71,7.252
4514,456.01,17,0.694
4515,456.085,24,1.796
4516,456.145,100,7.477
4517,456.235,18,2.156
4518,456.235,30,1.759
4519,456.255,14,13.232
4520,456.56,72,1.414
4521,456.705,30,10.013
4522,456.865,98,4.815
4523,456.93,71,2.0
4524,460.0,2,8.188
4525,460.03,10,2.979
4526,460.065,74,2.155
4527,460.075,82,5.762
4528,460.075,22,4.162
4529,460.12,41,9.963
4530,460.125,83,11.689
4531,460.14,50,7.16
4532,460.145,12,5.527
4533,460.17,94,1.703
4534,460.18,30,6.035
4535,460.2,24,7.023
4536,460.23,73,4.844
4537,460.25,38,9.648
4538,460.26,92,5.956
4539,460.31,40,4.553
4540,460.345,75,2.874
4541,460.48,45,7.582
4542,460.54,47,2.156
4543,460.585,70,2.545
4544,460.59,71,3.745
4545,460.615,82,2.747
4546,460.62,82,2.336
4547,460.7,45,3.083
4548,460.73,54,8.365
4549,460.735,23,2.653
4550,460.78,28,4.052
4551,460.8,58,8.135
4552,460.84,61,1.705
4553,460.855,81,2.478
4554,460.91,64,2.972
4555,460.94,42,2.69
4556,460.945,23,12.159
4557,461.0,13,9.021
4558,461.005,2,3.336
4559,461.035,15,5.997
4560,461.065,87,3.131
4561,461.065,99,5.553
4562,461.095,95,0.891
4563,461.1,14,1.657
4564,461.135,74,0.806
4565,461.24,41,6.049
4566,461.525,32,5.799
4567,461.635,57,2.367
4568,465.04,39,0.48
4569,465.05,52,3.787
4570,465.055,2,0.808
4571,465.055,32,2.647
4572,465.075,75,2.907
4573,465.08,86,3.015
4574,465.08,46,8.642
4575,465.1,90,4.696
4576,465.11,49,6.295
4577,465.11,51,4.978
4578,465.115,35,6.852
4579,465.12,23,3.944
4580,465.17,63,0.579
4581,465.175,44,1.033
4582,465.18,5,3.287
4583,465.18,77,1.796
4584,465.185,83,2.843
4585,465.185,44,1.055
4586,465.2,29,0.999
4587,465.205,16,1.731
4588,465.205,54,1.96
4589,465.215,93,4.494
4590,465.26,46,4.742
4591,465.3,89,8.411
4592,465.32,25,4.093
4593,465.34,26,1.384
4594,465.345,54,1.19
4595,465.365,79,0.962
4596,465.37,31,6.049
4597,465.43,56,2.584
4598,465.435,45,1.14
4599,465.46,80,4.163
4600,465.495,3,5.089
4601,465.535,48,3.087
4602,465.625,31,3.317
4603,465.65,68,2.106
4604,465.66,7,2.047
4605,465.775,58,4.746
4606,465.805,9,1.464
4607,465.89,5,0.522
4608,465.9,15,2.624
4609,465.915,27,6.216
4610,466.0,64,0.109
4611,466.03,99,0.452
4612,466.475,23,2.406
4613,466.63,62,5.511
4614,466.71,92,1.092
4615,466.985,83,3.603
4616,466.99,63,0.826
4617,470.04,56,2.652
4618,470.055,43,5.371
4619,470.065,8,4.572
4620,470.125,78,1.811
4621,470.125,16,1.976
4622,470.135,16,2.648
4623,470.145,8,7.763
4624,470.17,83,0.965
4625,470.17,83,9.994
4626,470.17,37,2.687
4627,470.22,19,0.792
4628,470.225,90,1.462
4629,470.23,47,14.569
4630,470.235,96,3.229
4631,470.315,6,6.777
4632,470.325,46,3.885
4633,470.325,65,2.525
4634,470.385,54,3.436
4635,470.405,39,10.548
4636,470.45,23,3.173
4637,470.465,22,1.6
4638,470.47,34,3.319
4639,470.47,37,4.548
4640,470.47,99,4.008
4641,470.505,60,12.43
4642,470.53,20,4.626
4643,470.61,55,5.154
4644,470.615,39,8.223
4645,470.62,66,0.405
4646,470.69,32,7.37
4647,470.745,7,1.376
4648,470.81,81,5.973
4649,470.815,84,8.609
4650,470.945,67,1.631
4651,471.01,91,0.971
4652,471.035,17,3.891
4653,471.07,29,2.362
4654,471.085,30,2.467
4655,471.325,100,1.358
4656,471.53,89,3.899
4657,471.855,47,3.097
4658,472.455,25,5.713
4659,475.0,47,2.665
4660,475.01,30,2.802
4661,475.01,73,3.168
4662,475.025,69,5.465
4663,475.035,41,4.228
4664,475.04,34,3.017
4665,475.04,49,3.944
4666,475.045,46,4.469
4667,475.075,87,5.662
4668,475.085,77,6.34
4669,475.085,34,0.819
4670,475.095,1,4.017
4671,475.095,88,1.249
4672,475.105,92,0.379
4673,475.12,100,1.48
4674,475.185,23,4.754
4675,475.19,71,1.672
4676,475.195,85,7.717
4677,475.215,47,2.779
4678,475.315,87,3.381
4679,475.33,75,3.122
4680,475.385,82,3.945
4681,475.385,99,3.621
4682,475.42,89,1.145
4683,475.43,51,1.17
4684,475.455,77,2.071
4685,475.46,10,3.733
4686,475.495,91,7.175
4687,475.505,75,3.405
4688,475.515,22,3.32
4689,475.555,61,4.6
4690,475.7,56,2.514
4691,475.715,73,1.508
4692,475.775,20,1.957
4693,475.815,94,2.325
4694,475.84,86,3.764
4695,476.055,76,1.331
4696,476.065,48,5.619
4697,476.175,69,4.904
4698,476.27,76,6.348
4699,476.28,61,5.786
4700,476.415,38,2.521
4701,476.48,23,4.153
4702,477.895,82,4.633
4703,480.005,69,9.6
4704,480.01,81,4.785
4705,480.015,44,6.136
4706,480.055,7,2.325
4707,480.055,30,3.125
4708,480.07,98,2.717
4709,480.075,46,1.173
4710,480.095,55,9.071
4711,480.1,98,6.298
4712,480.105,18,4.216
4713,480.11,16,3.391
4714,480.115,16,0.681
4715,480.115,14,4.281
4716,480.12,100,1.394
4717,480.125,95,1.278
4718,480.135,44,6.604
4719,480.135,71,1.245
4720,480.145,2,3.349
4721,480.175,75,1.331
4722,480.2,82,2.299
4723,480.22,57,1.746
4724,480.24,26,8.239
4725,480.29,9,1.721
4726,480.295,94,2.642
4727,480.315,63,6.739
4728,480.315,92,7.316
4729,480.325,24,3.581
4730,480.35,27,0.54
4731,480.38,78,1.494
4732,480.405,9,8.884
4733,480.465,61,4.458
4734,480.52,99,2.692
4735,480.53,23,5.535
4736,480.535,75,4.901
4737,480.565,55,5.596
4738,480.61,82,3.222
4739,480.67,24,3.975
4740,480.765,79,2.581
4741,480.78,2,6.824
4742,480.79,70,5.455
4743,480.89,5,5.047
4744,480.935,58,1.005
4745,480.935,13,1.345
4746,480.975,15,0.972
4747,481.24,48,0.744
4748,481.25,80,2.015
4749,481.805,59,1.003
4750,482.06,8,3.788
4751,482.375,34,2.988
4752,485.005,79,7.472
4753,485.005,52,9.417
4754,485.01,89,7.818
4755,485.01,64,2.033
4756,485.02,35,5.638
4757,485.035,33,1.796
4758,485.05,15,1.109
4759,485.05,68,2.18
4760,485.065,13,2.567
4761,485.08,88,5.942
4762,485.09,93,4.208
4763,485.11,79,3.42
4764,485.13,40,4.32
4765,485.15,74,7.968
4766,485.225,50,4.474
4767,485.23,34,1.061
4768,485.23,97,2.454
4769,485.255,99,5.539
4770,485.265,32,3.798
4771,485.285,85,3.486
4772,485.3,76,3.482
4773,485.305,26,7.484
4774,485.31,48,0.89
4775,485.315,91,4.806
4776,485.325,5,0.701
4777,485.34,90,12.702
4778,485.38,73,12.27
4779,485.4,82,4.208
4780,485.405,87,2.994
4781,485.41,61,2.29
4782,485.425,49,0.919
4783,485.49,11,5.505
4784,485.495,10,6.859
4785,485.535,85,1.496
4786,485.58,41,0.439
4787,485.585,4,3.716
4788,485.605,63,13.011
4789,485.625,92,5.685
4790,485.65,68,7.508
4791,485.685,77,4.138
4792,485.705,37,1.921
4793,485.71,92,1.623
4794,485.75,42,6.221
4795,485.84,73,3.781
4796,485.845,96,11.942
4797,485.94,13,2.591
4798,486.065,44,6.45
4799,486.085,98,4.409
4800,486.09,96,8.949
4801,486.24,64,7.527
4802,486.295,64,2.05
4803,486.43,75,3.195
4804,486.78,64,4.89
4805,487.055,98,1.581
4806,490.0,82,4.746
4807,490.015,24,5.511
4808,490.075,98,4.658
4809,490.075,54,0.995
4810,490.09,70,3.365
4811,490.1,5,0.446
4812,490.135,4,0.786
4813,490.135,84,2.593
4814,490.15,28,3.421
4815,490.18,50,2.985
4816,490.21,19,0.714
4817,490.22,88,2.752
4818,490.235,68,0.96
4819,490.275,82,3.733
4820,490.315,27,6.191
4821,490.32,97,1.459
4822,490.325,11,3.674
4823,490.335,66,2.839
4824,490.355,65,3.18
4825,490.355,54,3.301
4826,490.365,69,8.578
4827,490.4,56,1.392
4828,490.4,58,1.777
4829,490.405,28,1.692
4830,490.41,71,7.108
4831,490.435,87,2.949
4832,490.45,39,5.188
4833,490.485,78,8.002
4834,490.585,2,3.211
4835,490.595,45,3.018
4836,490.73,38,6.861
4837,490.735,75,10.451
4838,490.75,45,1.686
4839,490.8,52,0.77
4840,490.86,60,1.285
4841,490.865,59,3.991
4842,490.89,66,1.884
4843,490.9,33,2.522
4844,490.905,92,6.462
4845,490.935,79,5.007
4846,490.955,73,7.258
4847,490.96,74,2.034
4848,490.99,34,8.241
4849,491.015,86,2.706
4850,491.015,47,2.689
4851,491.05,76,2.109
4852,491.115,37,3.348
4853,491.94,4,1.029
4854,491.965,23,0.507
4855,495.0,90,9.058
4856,495.065,13,0.177
4857,495.07,48,5.251
4858,495.075,24,5.11
4859,495.08,33,0.291
4860,495.095,89,5.118
4861,495.13,5,5.814
4862,495.155,65,7.438
4863,495.155,75,4.005
4864,495.195,70,5.532
4865,495.2,77,4.121
4866,495.2,43,0.599
4867,495.225,6,3.794
4868,495.265,14,0.137
4869,495.275,7,3.306
4870,495.3,43,3.746
4871,495.335,97,3.5
4872,495.36,99,6.753
4873,495.37,87,0.933
4874,495.39,42,1.509
4875,495.455,85,3.008
4876,495.46,10,2.466
4877,495.49,34,1.365
4878,495.51,21,3.968
4879,495.57,50,5.681
4880,495.575,58,6.284
4881,495.61,75,2.753
4882,495.665,77,4.58
4883,495.705,56,5.353
4884,495.71,10,3.78
4885,495.715,30,3.31
4886,495.725,63,2.114
4887,495.735,75,9.15
4888,495.74,47,5.781
4889,495.785,35,1.175
4890,495.815,35,1.886
4891,495.885,32,1.247
4892,495.9,97,6.286
4893,496.005,92,3.948
4894,496.01,10,4.092
4895,496.34,53,0.393
4896,496.38,3,5.209
4897,496.39,87,3.302
4898,496.485,48,1.479
4899,496.58,33,1.896
4900,496.79,7,2.036
